id,annotator_code,combo_id,base_id,seed_id,level,class_tag,ratio_type,matchup_key,model_a,model_b,a_existence,a_appearance,a_interaction,b_existence,b_appearance,b_interaction,preference,prompt_ilogical,created_at
f9f103d0-8f43-4106-a024-e2e1559e67e0,5,pair02_26818,26818,29907,6,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-29 23:35:51.625553+00:00
d646fc18-6a2c-4783-b71f-1ae433d38728,5,pair02_26819,26819,29907,4,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-04-29 23:36:05.200954+00:00
2200dac2-cae9-4d24-8157-f6ef5ffcdf72,5,pair02_26820,26820,29907,2,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,1,0,1,1,1,1,B,False,2026-04-29 23:36:34.904018+00:00
ca30cf54-5e9d-4509-afa8-c0cf8533f3a5,5,pair01_26993,26993,29952,8,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,1,1,0,0,A,False,2026-04-29 23:37:29.346775+00:00
b7dae132-22f5-48c6-b86a-82142193a1b3,5,pair01_26994,26994,29952,6,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,0,1,B,False,2026-04-29 23:38:03.765610+00:00
2fbce60f-b0f6-40c4-80d9-d03d050e9759,3,pair02_24163,24163,28040,4,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,1,1,0,1,A,False,2026-04-29 23:38:05.007773+00:00
b8d9039b-0917-4a44-a8ae-d74c90a5d709,3,pair02_24164,24164,28040,2,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,0,0,1,1,1,B,False,2026-04-29 23:38:21.427382+00:00
b89adc1e-c413-45c9-ba78-efa9ed3bb0e9,5,pair01_26995,26995,29952,4,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,1,1,0,1,B,False,2026-04-29 23:38:41.501243+00:00
187530c3-e4dc-468a-963b-276c636bf24c,5,pair01_26996,26996,29952,2,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-04-29 23:39:01.198038+00:00
44f86d45-0381-40bc-9c02-e888455f4c75,3,pair02_24201,24201,28057,8,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-29 23:39:35.617028+00:00
3710d10a-1c5b-4371-ab0f-09464864ba0d,5,pair02_31253,31253,31253,8,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,0,1,0,B,False,2026-04-29 23:39:38.213147+00:00
f88dadac-2da6-403d-b447-39d6cfc8c4f3,3,pair02_24202,24202,28057,6,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,0,1,0,0,0,0,A,False,2026-04-29 23:39:54.069714+00:00
4890e102-10ab-4df4-be5f-4d92f7c8ff33,5,pair02_31254,31254,31253,6,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,0,1,1,B,False,2026-04-29 23:40:07.992942+00:00
c074d3ea-b802-4369-b535-1d3e47693947,3,pair02_24203,24203,28057,4,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-29 23:40:11.501604+00:00
2a8873c7-d474-4f2c-90eb-f91e75e07d68,3,pair02_24204,24204,28057,2,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,1,0,1,1,0,1,B,False,2026-04-29 23:40:27.438495+00:00
0b0d85c6-9ea8-4a8a-bdc8-8c7b1a8f149f,5,pair02_31255,31255,31253,4,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-29 23:40:29.394706+00:00
0db8d36d-f04d-424e-84fc-50048a0965e7,3,pair02_24429,24429,28219,8,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-29 23:40:49.120072+00:00
1aa7b8be-d259-4a5f-b299-37832e5bfe3c,5,pair02_31256,31256,31253,2,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-04-29 23:40:54.439612+00:00
ab795aa0-2d6c-4daf-80dc-78be9ebf2588,3,pair02_24430,24430,28219,6,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,0,0,1,0,1,B,False,2026-04-29 23:41:03.575129+00:00
13715396-f80d-444d-b8c8-96193a4c6f17,3,pair02_24431,24431,28219,4,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-29 23:41:21.301169+00:00
ece4cdc7-4891-4950-984f-cf1709e7b278,3,pair02_24432,24432,28219,2,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,1,1,1,1,1,1,B,False,2026-04-29 23:41:41.218528+00:00
49a977e0-c973-4fef-9f3c-08c8b062007f,3,pair01_24549,24549,28328,8,occlusion_no_interaction,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,0,B,False,2026-04-29 23:41:59.222744+00:00
a523d0ea-56e4-454d-a313-ea0976df721b,3,pair01_24550,24550,28328,6,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,0,0,0,A,False,2026-04-29 23:42:13.439906+00:00
52c6d599-3572-413f-b21d-9c1d3fb45d04,3,pair01_24551,24551,28328,4,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,0,1,0,B,False,2026-04-29 23:42:33.196188+00:00
80371245-491a-4557-8135-86e29fe5de8f,5,pair01_31737,31737,31452,8,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,0,B,False,2026-04-29 23:42:38.138368+00:00
a2aad1b2-c31f-4441-91d1-070a0915482b,3,pair01_24552,24552,28328,2,occlusion_no_interaction,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,0,1,0,0,A,False,2026-04-29 23:42:47.074073+00:00
1160b900-11b6-4421-9cf6-97eae262d3a2,3,pair02_24549,24549,28328,8,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-29 23:42:57.165557+00:00
2964af5c-8160-42f7-9972-c389c3f7b805,5,pair01_31738,31738,31452,6,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,0,B,False,2026-04-29 23:43:08.366974+00:00
b0b2117e-ebc9-4133-b255-59753f83d86a,3,pair02_24550,24550,28328,6,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-29 23:43:20.995387+00:00
a6b63bbd-73e8-4b15-82a9-f2ad514929e0,3,pair02_24551,24551,28328,4,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,0,1,0,0,0,A,False,2026-04-29 23:43:34.601670+00:00
d779b178-101e-4eeb-92c4-951e35b2cd64,5,pair01_31739,31739,31452,4,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,0,B,False,2026-04-29 23:43:46.376157+00:00
fa9f89e0-cdee-45c1-ab30-c0ab92290c4d,3,pair02_24552,24552,28328,2,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,1,0,0,1,0,0,B,False,2026-04-29 23:43:47.487157+00:00
8c36ff03-c5ac-45c5-914b-90489a1e3f4f,5,pair01_31740,31740,31452,2,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,1,A,False,2026-04-29 23:44:10.961438+00:00
69752090-5670-4a49-a1e2-b3046380149c,5,pair02_31737,31737,31452,8,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-29 23:44:58.350154+00:00
294569c0-70eb-4a05-bbdf-60e74abf4ca6,5,pair02_31738,31738,31452,6,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-04-29 23:45:42.967296+00:00
dff9eb3b-8294-4c6a-acae-db2835b6de1b,5,pair02_31739,31739,31452,4,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,0,B,False,2026-04-29 23:46:14.652600+00:00
8dd5fc9f-d4e9-4a58-a435-e167520f9ab6,5,pair02_31740,31740,31452,2,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,1,A,False,2026-04-29 23:49:04.331251+00:00
82f8231a-d296-4ab8-b371-300703fae659,5,pair01_31829,31829,31492,8,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,0,0,0,0,0,A,False,2026-04-29 23:49:24.369762+00:00
4c6939f6-f4f0-48a8-906d-e05c4f1683f5,5,pair01_31830,31830,31492,6,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,0,0,0,A,False,2026-04-29 23:52:13.640688+00:00
21ff46b9-6d68-410a-8e7e-9ee87f00c1c0,5,pair01_31831,31831,31492,4,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,0,1,1,0,B,False,2026-04-29 23:52:44.880433+00:00
d6485b8a-d41a-4b92-990a-e8b2b7dfc2ca,5,pair01_31832,31832,31492,2,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,A,False,2026-04-29 23:53:07.324482+00:00
0a28a9c4-37d6-456c-858a-ec619c8342a1,5,pair02_31829,31829,31492,8,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,0,1,0,B,False,2026-04-29 23:53:22.595334+00:00
65e6888d-db18-4aec-971d-d40c267d5e54,5,pair02_31830,31830,31492,6,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-29 23:53:54.274509+00:00
c0485e48-6d6e-44d6-8a41-18af1ffcc733,5,pair02_31831,31831,31492,4,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-04-29 23:54:15.272955+00:00
f6fb3d4c-ff3d-4df5-bd88-e4b1a766ccc5,5,pair02_31832,31832,31492,2,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,1,0,1,1,1,1,B,False,2026-04-29 23:54:28.017797+00:00
c9956fba-1a3d-4dbf-9ebc-7bb9d1a8d18a,5,pair01_32061,32061,31591,8,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,0,0,B,False,2026-04-29 23:55:23.897248+00:00
3fda70c3-13c4-4664-b656-69e85b782f1d,5,pair01_32062,32062,31591,6,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,1,B,False,2026-04-29 23:56:01.529522+00:00
c8a2ebcc-f269-472b-8f46-773359ff0495,5,pair01_32063,32063,31591,4,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,1,B,False,2026-04-29 23:57:03.812039+00:00
7d4ad9ca-79ae-4900-9a20-3ce4f633ec46,5,pair01_32064,32064,31591,2,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,1,B,False,2026-04-29 23:57:33.043616+00:00
9f173f1a-5ea6-4ffc-9451-5d7fbd1708bf,5,pair02_32061,32061,31591,8,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,1,0,0,0,1,0,B,False,2026-04-29 23:58:46.926423+00:00
d7a803b6-ad0e-4e56-a37a-d4c7481bd0e1,5,pair02_32062,32062,31591,6,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,0,0,1,B,False,2026-04-29 23:59:26.830123+00:00
9733825c-8afe-4bee-a036-a3127494224c,5,pair02_32063,32063,31591,4,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-04-30 00:00:05.192228+00:00
2a269a5f-406f-44aa-bb84-b16dd0a40694,5,pair02_32064,32064,31591,2,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,1,A,False,2026-04-30 00:00:15.262122+00:00
dc416fe4-16c5-483f-9b9b-a0af9c983fbc,5,pair01_32161,32161,31625,8,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,0,0,0,0,A,False,2026-04-30 00:01:27.391599+00:00
0d56378f-796b-490e-9206-e3751ef8e164,5,pair01_32162,32162,31625,6,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,0,1,0,0,B,False,2026-04-30 00:01:50.800430+00:00
bf78feda-e872-4aca-ab91-18ba7161ad69,5,pair01_32163,32163,31625,4,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,0,B,False,2026-04-30 00:02:09.373735+00:00
78e3339f-ab08-4f51-a4cb-2318302b1ca2,5,pair01_32164,32164,31625,2,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,0,1,1,1,B,False,2026-04-30 00:02:30.546829+00:00
61f3bb2b-2480-4abc-8f87-623c5adad1d7,5,pair02_32161,32161,31625,8,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,0,1,0,B,False,2026-04-30 00:02:51.903101+00:00
2be597ef-2fc2-482e-a2eb-687fded95ace,5,pair02_32162,32162,31625,6,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,0,0,0,0,A,False,2026-04-30 00:03:15.189621+00:00
1c7296d3-726b-4b7a-bcd3-e0c9df981f83,5,pair02_32163,32163,31625,4,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-30 00:03:48.644579+00:00
38323982-117d-41c3-988e-0ce3533bd13d,5,pair02_32164,32164,31625,2,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,1,0,0,1,1,1,B,False,2026-04-30 00:04:26.055024+00:00
4ea89479-aa78-4d2e-ab75-84284eb0a9dc,5,pair01_32237,32237,31654,8,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,0,0,B,False,2026-04-30 00:05:02.498600+00:00
29435990-76fe-42cb-b961-642d810f0a11,5,pair01_32238,32238,31654,6,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,0,0,B,False,2026-04-30 00:05:54.871342+00:00
04254e0a-ae98-4ea4-8445-c9555206a248,5,pair01_32239,32239,31654,4,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,1,1,0,1,B,False,2026-04-30 00:06:24.118331+00:00
6a590ee2-9afe-4586-9687-3f330c95f1d8,5,pair01_32240,32240,31654,2,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,1,1,1,1,1,B,False,2026-04-30 00:08:26.132103+00:00
39404532-2cdb-4099-b8d6-5b6bd5303abc,3,pair02_24633,24633,28389,8,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-30 00:09:09.228715+00:00
9959f312-9ac0-49cd-963f-6a1c21defec5,5,pair02_32237,32237,31654,8,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,0,0,0,0,0,0,A,False,2026-04-30 00:09:14.729668+00:00
30964522-71ec-4014-9f9e-0e1ffe270c15,3,pair02_24634,24634,28389,6,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-30 00:09:20.182913+00:00
25269fd3-8c23-4e49-9d61-a74ea35efcf4,3,pair02_24635,24635,28389,4,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,0,1,0,0,A,False,2026-04-30 00:09:34.598048+00:00
9b36db1e-b532-4892-973f-a97d3e4589ee,5,pair02_32238,32238,31654,6,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-04-30 00:09:46.852883+00:00
b54a8a5e-0211-4105-a415-c92183f15db9,3,pair02_24636,24636,28389,2,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,0,0,1,0,0,B,False,2026-04-30 00:09:51.094030+00:00
a53849d5-3bbc-475b-aa8d-751f30726675,5,pair02_32239,32239,31654,4,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,0,0,1,B,False,2026-04-30 00:10:10.617187+00:00
10f83f50-a98d-46a2-ac1c-1ece96bc365b,5,pair02_32240,32240,31654,2,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,1,1,1,0,1,A,False,2026-04-30 00:10:25.250151+00:00
1fe3dc5d-fd55-4d02-b3d9-1e564e733093,5,pair01_32385,32385,31720,8,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,1,1,B,False,2026-04-30 00:12:25.245965+00:00
b693295d-bcaa-4ef4-aadd-07e81342dec0,5,pair01_32386,32386,31720,6,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,0,1,0,0,1,A,False,2026-04-30 00:13:22.252858+00:00
9a2504fa-b75d-4fc4-9dcd-b0782c69c434,5,pair01_32387,32387,31720,4,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,1,A,False,2026-04-30 00:14:29.016164+00:00
2fa01da8-dd60-4802-95f3-3e0cd33ad570,5,pair01_32388,32388,31720,2,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,B,False,2026-04-30 00:14:57.408356+00:00
c6eb9a13-87c3-4d4f-bd90-843d6f67bb8d,5,pair02_32385,32385,31720,8,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-04-30 00:15:49.935292+00:00
053e6103-ed88-43e9-b857-b254c9d5ce79,6,pair02_9443,9443,22499,4,no_interaction_no_occlusion,human_heavy,pair02,seedream_4_5,glm,1,1,0,0,1,1,A,False,2026-04-30 00:16:32.744326+00:00
8a855bf4-6065-441b-a354-7317bd1617ea,6,pair02_9444,9444,22499,2,no_interaction_no_occlusion,human_heavy,pair02,glm,seedream_4_5,1,0,0,1,0,1,B,False,2026-04-30 00:16:45.230844+00:00
5dc2f2af-80da-453e-86b1-14f4f4c39f7a,6,pair01_10009,10009,22659,8,no_interaction_no_occlusion,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,0,0,1,B,False,2026-04-30 00:17:14.727670+00:00
03d32049-b8f3-40a7-929c-edc233f5a82a,6,pair01_10010,10010,22659,6,no_interaction_no_occlusion,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,1,0,0,0,A,False,2026-04-30 00:17:44.801650+00:00
c1f47787-145d-4c36-a833-47f1c27100d3,6,pair01_10011,10011,22659,4,no_interaction_no_occlusion,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,1,B,False,2026-04-30 00:17:57.541558+00:00
59fd7a30-ac6f-4bf5-a54f-f108667ce76d,5,pair02_32386,32386,31720,6,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,0,0,1,0,0,0,A,False,2026-04-30 00:18:25.782976+00:00
ebc1e1cf-6514-47eb-b643-d5cc0cd83a89,6,pair01_10012,10012,22659,2,no_interaction_no_occlusion,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,1,1,B,False,2026-04-30 00:18:29.512651+00:00
a84ed96e-903a-48c7-a0f6-1dd78fad6cf1,6,pair02_10009,10009,22659,8,no_interaction_no_occlusion,human_heavy,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-30 00:18:55.964277+00:00
2ba6e8d9-f540-4853-b320-51705391510a,6,pair02_10010,10010,22659,6,no_interaction_no_occlusion,human_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-30 00:19:12.045230+00:00
0c0339d7-fd62-4865-b663-6979c522a71d,6,pair02_10011,10011,22659,4,no_interaction_no_occlusion,human_heavy,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-30 00:19:22.636738+00:00
924d1d39-7322-4228-a7a6-ac28e5c3147e,5,pair02_32387,32387,31720,4,occlusion_no_interaction,human_heavy,pair02,seedream_4_5,glm,1,0,0,0,0,0,A,False,2026-04-30 00:20:15.125133+00:00
368f83ab-e82b-4749-ab14-9f4e00c4660c,3,pair02_24869,24869,28592,8,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,0,1,1,0,0,0,A,False,2026-04-30 00:20:21.332651+00:00
0f668682-7a6b-4d59-bd7b-82bf5c33c241,5,pair02_32388,32388,31720,2,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,1,0,1,1,1,1,B,False,2026-04-30 00:20:33.299353+00:00
6b6f303a-021b-4dfd-ad7f-fa22a6f5f7c8,3,pair02_24870,24870,28592,6,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,0,0,0,1,1,B,False,2026-04-30 00:20:36.085123+00:00
38c5fbb9-5bda-4fc5-8634-c70dd5976be0,3,pair02_24871,24871,28592,4,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-30 00:21:04.217507+00:00
07624490-d33b-412b-b25c-19542de5d62e,5,pair01_32553,32553,31798,8,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,0,0,0,A,False,2026-04-30 00:21:24.136743+00:00
2282181f-2a5b-439f-b16f-5a94c375117f,5,pair01_32554,32554,31798,6,occlusion_no_interaction,human_heavy,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,0,0,0,A,False,2026-04-30 00:22:20.840408+00:00
93bcf14a-08d4-4b12-910e-9f2a38712a1b,3,pair02_24872,24872,28592,2,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,1,1,1,0,0,A,False,2026-04-30 00:22:58.860819+00:00
c81cc855-3ad9-4c56-b467-e2df7ff2f075,5,pair01_32555,32555,31798,4,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,1,0,B,False,2026-04-30 00:25:10.160179+00:00
ff7ded01-941a-4d66-91ff-90c1b41f8122,5,pair01_32556,32556,31798,2,occlusion_no_interaction,human_heavy,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,0,1,B,False,2026-04-30 00:25:38.258005+00:00
4336627e-4d0e-4f26-b618-11891b5e74fd,5,pair02_32553,32553,31798,8,occlusion_no_interaction,human_heavy,pair02,glm,seedream_4_5,0,0,0,1,0,0,B,False,2026-04-30 00:26:25.458614+00:00
89a9c7be-d6af-4b1a-878a-785d4771aedb,3,pair01_25141,25141,28799,8,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,1,0,0,0,A,False,2026-04-30 00:26:59.032225+00:00
bd9efac5-3111-4188-b662-245ed8085e63,3,pair01_25142,25142,28799,6,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,0,0,0,A,False,2026-04-30 00:27:13.984096+00:00
c2101cff-2917-4be2-9428-f44e44f9b7f7,3,pair01_25143,25143,28799,4,occlusion_no_interaction,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,1,1,0,0,A,False,2026-04-30 00:27:33.849756+00:00
95d6a1c8-175c-4efe-bd3e-1aafc6cca572,3,pair01_25144,25144,28799,2,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,1,1,B,False,2026-04-30 00:27:45.628225+00:00
c8a6e37e-021d-4b2d-9077-d5ec72f83680,3,pair02_25141,25141,28799,8,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,0,1,0,0,0,A,False,2026-04-30 00:28:18.791971+00:00
f7cf0b91-a1f4-449e-99d3-96ab3d76911b,3,pair02_25142,25142,28799,6,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,0,0,0,0,0,B,False,2026-04-30 00:28:43.887852+00:00
a0865bff-0fa3-4a60-ac9a-1b1ae718ff7c,3,pair02_25143,25143,28799,4,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,1,0,0,0,0,0,B,False,2026-04-30 00:29:14.429120+00:00
e772a74f-957d-4368-8136-d6a209113268,3,pair02_25144,25144,28799,2,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,1,1,0,1,1,1,B,False,2026-04-30 00:29:25.668823+00:00
d86fe2f4-031c-4b27-98b9-537e28c68bcb,3,pair02_25701,25701,29168,8,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,0,0,1,0,1,B,False,2026-04-30 00:29:42.383357+00:00
6b0b6c93-66b7-408d-813c-a17a9bef01cd,3,pair02_25702,25702,29168,6,occlusion_no_interaction,balanced,pair02,seedream_4_5,glm,1,1,1,0,0,0,A,False,2026-04-30 00:30:09.771369+00:00
1cb2d276-083c-4b9b-b5d1-a1c0a6457c29,3,pair02_25703,25703,29168,4,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,0,0,0,1,1,1,B,False,2026-04-30 00:30:31.577161+00:00
28500773-dfbb-4b84-821a-ef6bf6f8fe4b,3,pair02_25704,25704,29168,2,occlusion_no_interaction,balanced,pair02,glm,seedream_4_5,1,0,0,0,0,0,B,False,2026-04-30 00:30:46.192069+00:00
1ea2b31d-57d6-4b89-86b5-500bcdcd2823,3,pair01_26321,26321,29622,8,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,0,0,0,0,A,False,2026-04-30 00:31:06.159275+00:00
c4c9c6ae-4842-4c15-842d-bd627ab7e419,3,pair01_26322,26322,29622,6,occlusion_no_interaction,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,0,0,0,1,0,0,B,False,2026-04-30 00:31:31.102883+00:00
4cd8d51c-245a-4351-86e1-98faa44cc4e8,3,pair01_26323,26323,29622,4,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,0,0,0,A,False,2026-04-30 00:31:56.838916+00:00
131eb356-2bfa-44c1-b086-e7120715c0d0,3,pair01_26324,26324,29622,2,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,0,0,1,0,0,B,False,2026-04-30 00:32:09.352668+00:00
a928ff7b-91c2-4e55-a1c7-ded1df520258,3,pair01_26597,26597,29824,8,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,0,1,0,1,0,1,B,False,2026-04-30 00:32:45.132925+00:00
6beb2a8a-81ee-49c9-a5af-456c7b8f41a5,3,pair01_26598,26598,29824,6,occlusion_no_interaction,balanced,pair01,gpt_image_1_5,flux2_klein_9b_kv,1,1,1,1,0,0,A,False,2026-04-30 00:33:01.889637+00:00
9ef9df36-5e4a-4139-b63d-e5670bc5e13a,3,pair01_26599,26599,29824,4,occlusion_no_interaction,balanced,pair01,flux2_klein_9b_kv,gpt_image_1_5,1,0,0,1,1,1,B,False,2026-04-30 00:33:48.673227+00:00
